fuckin'm transtelecom,anger
@BOPandTigerBeat i love those boys. i missed the chat yesterday  it was the firts &amp; only one i'll miss though! &lt;333 Nick Jonas &lt;3333,boredom
"@Julius_Beez - I'm 20% hetero-challenged, but still didn't care for &quot;Milk&quot;... I thought it was boring.",boredom
"Wow, kinda bothered that Jon is doing deposits now.  Apparently he keeps getting fucked out of times, but deposits are SO hard for me",boredom
grumble..weather man.. don't know wtf they are talkin about.,boredom
bored. tired got headache,boredom
On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16,boredom
jus sittin in da libray and this stupid computer wont let me order any mac foundation,boredom
bored out of my mind,boredom
@vmlemon i dont like #kde since ver. 4.0 its like vista  #fail,boredom
@starstruckfeie  i have no one to watch it with! ma peeps  are actually focused on their finals already!,boredom
I feel like I have to throw up.,boredom
fml. forgot alli's dance recital is tonight. now i'm stuck talking to munchkins all night instead of being at devon's bonfire. :/,boredom
@spidermonkeyloo Were you going to come? The venue said that they couldn't afford to open so cancelled it. I wish we were there now!,boredom
"@lmacken I'm stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework",boredom
@lilaznangel16 im looking forward to just getting past this chapter!so annoyin when i have so much that i wanna do and i cant get to it,boredom
Eastenders is always so grim,boredom
"At every gas station, I look for postcards for @Zomuu22  No luck.",boredom
sitting next to bed. cannot lay down because iPhone charging cable is too short.,boredom
it's realy boo0o0o0o00oring ..my book is on the side &amp; i'm not studyin for sure...,boredom
"@knayam need some more enthu movie guys for that. Right now it's just you, @karmkhanna and @_Anshul",boredom
i don't know what to do... time is going by so fast.,boredom
sitting at the chevy dealership in utah waiting for the van to be fixed,boredom
Im bored   -musiic[BOX],boredom
@SapphireElia If its sunny go to the beach! Im stuck at home doing essays when its 20 degrees,boredom
I have to give up my beloved Red Sox tickets!! Argh! Meeting was just scheduled in CA...,boredom
at home and sick    http://yfrog.com/17zw1j,boredom
"Ditto that, my friend...BORED! Oops, now I have an exciting problem",boredom
"@random_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",boredom
@gillianre i can barely walk- they're twice the usual size  @ least its now&amp; not in NY ;) ive requested my song;) u retquestin owt 2nite?X,boredom
Steve Aoki  sorry. May b nxt time.,boredom
Sitting in the tax collectors office.    Getting ready to write a check.,boredom
Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,boredom
"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don't wanna go back 2 skool.",boredom
is stuck in traffic,boredom
Man i am being boring today not tweeting  How are you guys?,boredom
"bored , cleanin the house",boredom
"ya know why today sucks? its been raining, we have no $, &amp; no possibility of a magic friday.  so whats goin down tonight?",boredom
"oh no, i need new work shoes...i broke this one!",boredom
@ericmaglio1 i have no phone  whatchu doing tonight sucka. no dane cook she sold the tickets. lamee.,boredom
is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.,boredom
"even though it's only 7am on Saturday morning, it feels like the weekend is already over. btw I'm awake because I had a bad dream..",boredom
Ugh... Waiting.... Interminable...,boredom
Having serious technical issues in the studio  oh well thank god for the technician,worry
@johnhayato I love Overnight. And they've worked with me on printing/shipping issues.  sorry it didn't work out for you.,worry
My phone does not work in the DONS,worry
"@0oze you always appear on the, like, 10 minutes a week I'm not here",worry
This day will pass slowly.  All of these days will.  RAWR!!!!  ...,worry
there's no point in bein on here if no one else in on,worry
@bobbyvoicu Now that sucks...  P?i ?i s? ï¿½n?eleg c? Jay Leno nu va mai avea o alt? emisiune sau ceva?,worry
@pauljchambers Spending a weekend doing nothing but being domestic ? You said it!,worry
Its hott out. I think i shall go swimming. Eh i feel empty had my dermals removed and took out some other piercings.,worry
I just finished my 2nd to last box of nerds!!!,worry
@nick_carter Wish me happy birthday? my eyes are tearing,worry
feels better now that she ate. Doesnt want to be here until 9:30.,worry
Waiting for Natie to come online I miss him.,worry
@prsvr Ok then  ...I was doing fine..now not so much lol,worry
@ddlovato hey how is everything going? please reply back. sometimes i think you hate me because you never reply back to me,worry
made an appointment for the cat to see the vet in the morning. He seems kind of thin and needs a checkup anyway.,worry
"wearing a pair of trousers that were loose last year, tight this year",worry
made my dad kool aid and it taste like shit,worry
Haven't eaten all day  I need food...,worry
@aeayling my poor baby I think it's allergies! Can I do amything about it bc he's been that way sence monday,worry
@cam_reed i feel so bad that happened to you  did the police find the guy that did it? are u gonna get your stuff back?,worry
@LostMyHeart Gourmet pizza = BLEH. Pizza is SUPPOSED to be greasy and filthy. You can't eat pizza that's been prepared by a chef.,worry
had plans with people but they cancelled...now what to do?,worry
My throat hurts bad.  tonight is going to be fun.,worry
"been busy at work, now must run before traffic is too bad.",worry
is supposed to go to an Aztex game tonight but is not sure she'll be able to make it,worry
"@dmbdork had to give him an ultimatum... don't think it's gonna go the way I want, but I had to do it",worry
today sucks so far  god please make it bettterrrrr,worry
My knee is killing me,worry
i have nothing to do except right a eassy due on monday D: :[ :{  ]: }:,worry
...yup..still havent packed,worry
"ugh, i dont feel like going to work today",worry
@LeighanneReena Gosh...who's doing this??? So bad...  Baylee is a blessed child...these people don't know what to do... Kisses,worry
got an ear infection...man that sh*t hurts!,worry
@tommcfly apparently were not as good as the Brazillians tho',worry
homeee! my feet are sore,worry
"My dog is officially depressed that my brother's dogs are gone. He doesn't want to go outside and when we did, he play half-heartedly.",worry
ugh. i just want things to go back to normal. i miss my best friend,worry
It rains and it sucks so much because it's the second day in a row,worry
Stupid fucking car service never came - now I only have 30 minutes to make it to the airport. Wish me luck yall...,worry
"Everytime i have a bruise, @marcuselzey can't stop hitting it on accident.",worry
not having a good day..one bad thing after another,worry
okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,worry
Im a bad blogger!! I have not blogged in weeks~ oops!,worry
not going out with them. there is another fatty i like and hopefully ill see him in when i'm in cali in 8 days. if hes not upset with me.,worry
I wanna crawl under my desk and take a nap  nvrmind its dirty =/,worry
"@aneffie53  thx, I was aware,  2 day festival -multi bands - but GA I can't do any more.  Must wait for a sit down concert",worry
"@Laura_lou27 i have moved through to edinburgh from glasgow - new flat, no phone line or broadband",worry
"@cwardzala Ironically, that thought goes through my head (no pun intended) for *every* headache I have...  Hope it goes away soon.",worry
"@corylamb i was going tonight, but you never wrote me back with the info  im sososo sad...",worry
Tryin to upload a new pic but this shit says its too big,worry
"@mileycyrus I'd love to, but i'm all the way in India.",worry
Freaking #2 horse crushed my dreams!  Tear.....,worry
"my entire body hurts.  shower, hot tea and tv please..",worry
@jesslo24 oh no Jess I hope the person is ok,worry
"Sometimes, twitter makes me feel like an outsider..",worry
Sparty's just shut down the McDonel site. Looks like I lose some hours,worry
@TearBear7   Bummer.  I hope it doesn't continue too long.,worry
@donthateitskate  please don't,worry
"i need sweets, drank my cyderrrrrrrrr",worry
so sleepy! boyfriend's leaving for the weekend,worry
Looks like no diamond ball for me,worry
@chilkotardis I am lost. Please help me find a good home.,worry
Picked up Luna from the vet. She looks like she's been crying  I'm not kidding. Her lashes are wet and she has tear trails. My poor bebe!,worry
Took me 2 times to get over the wall. What killed me was the 150 lb dummy that you can't drag. 12  seconds over.,worry
@SherriEShepherd Wish you were doing one in San Francisco!,worry
@mattiej Sorry ur so swamped w/ work!!  TGIF!!! Glad #Pens play Sat &amp; Sunday!!,worry
@mileycyrus EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOESN'T WORK AT ME I'M #FRUSTRADED :@,worry
Can feel a headache growing.,worry
"@Handroll That didn't work, unfortunately.",worry
Surgery.,worry
@PhillyD http://twitpic.com/679tn ...Dude.....how could you?,worry
Back at homes hmm.. i rly am going to miss my boo for 2 days like wtf,worry
"Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither",worry
Yes we had four gas leaks in our house in the 3 yrs we lived here- that's what u get for buyin an old house,worry
@savvybride  That's no good. I'm sorry,worry
not certain if it's good to be back home or not.  dropping of car rental now though,worry
"yes! its finally friday, and im stuck doing projects",worry
i REALLY hope my parents don't make me stay home for being sick,worry
@xShefSx omg my ID aint come back yet  im sooo worried it best be bk by next week or il screamm!!! lmao and yeah u choose! its ur bday x,worry
@CocaBeenSlinky sorry  LOL,worry
"Ugh.. apparantly doc authorized my refills on tuesday (and ready to be picked up), but the order status online still says waiting review.",worry
Is sad when people's phones are dead,worry
On my way to LA. Running a little bit late,worry
@RetroRewind That is the 3rd NKOTB contest that Canadians can't enter   The overseas fans have theirs now!  It's bound to be our turn!,worry
i keep reading contracts as cataracts... Someone should bring me panera,worry
@JinBeautiful so i'm screwed,worry
@iamdiddy  I love you and Day 26 but that video was questionable... can't say that I liked it,worry
SCHOOL IS FINALLY OVER NO MORE TEST OR WORK YES!!!!!!! But im gunna miss alot of ppl,worry
"@ORANGESTOAPPLES Well, don't point and laugh if I mess up or die of nervousness.",worry
"after a great day at work with the kids, disappointment with my roof decal",worry
"@anotorias lol what bothers me is that i'm messing with my metabolism   drinking lots of water pretending its different food, Mmmm grapes!",worry
I don't feel so good after eating all that food  ugh.,worry
"@Jen_Walker21 sadly no, I'll be going to the killumbus show. I really want to but no one wants to drive me there",worry
@Thorney88 i have tried Bulmers Pear Cider - Yuk and it made me bad for a few days!!,worry
"@rawritsria just got a text by now the one on michigan is empty, dont know about state street yet",worry
"http://bit.ly/UnRyF  I want this, but...",worry
hasn't had time to go on twitter since working full time!,worry
@ilyChrisBreezy lol awww lol i will i can't do it now lol cauz i have to work  but i will make one and tell you love you 2 oxoxoteambreezy,worry
oh no noisy family who live next door are back from holiday  there goes my peace and quiet,worry
OMG  I BROKE DOWN AND HAD PIZZA BECAUSE I WAS STRESSED OUT  @Thefatboys @theunclelouie @princemarkiedee you mad at me?,worry
"@hypnoticzexy Ooooh, so you're the dream husband. lol =D I saw Stranthorpe on a map today and thought thought of dear Shea! lol",fun
"@vectorfunk Presentation went well  Yes, I also met a buch of cool people. Checked your portfolio, nice work/details in the projects.",fun
"Mahalo  great show! @CollieBuddz  aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip",fun
"@areyoumee yeaaaah lol, i'm just insane",fun
"@ankitbathija Did we hear our name ? Thanks Ankit, get them on to our parlour   #HokeyPokeyBandra",fun
"I uploaded my  random fandom trailer to youtube, check it out in here. It's also in HD  http://tinyurl.com/d5oyfl",fun
What do you think I'm doing at the moment? Yeah you guessed it  http://www.phoenixfm.com/listen-now.php,fun
"@sofiavalentine cool baby, when are you going to go? I'll be there in July!",fun
"@Megzx lol, get watching it again  hehe",fun
"In honour of #starwarsday, I have fired up a New Hope in the DVD player in full THX glory",fun
@louisebolotin Funny how much difference simple changes make! Bed looks ace,fun
"@MelanieFresh27 Yep, tomorrow night, 10:30! Just saw the ad *squeals* LOVED this season",fun
"@emnorm ha ha, no, will be thankful i am not dragging them up a mountain today",fun
@harlequinne haha neither am I. It doesn't matter though you guys do what you want,fun
@FollowSavvy @FollowMandy heyyhoo!heyhey,fun
"@ireal Well alright. But #dollhouse is still fricking awesome. Elisha's performance in last weeks episode sold me there too, finally",fun
"Can you dig it, sucka?  Booker T.  Former WWE Wrestler",fun
looking at tabs for all of the &quot;Boys Like Girls&quot; songs,fun
"@Sally_E u work hard Sally  Not sure i can muscle up the courage to go on my own, it will be hard without you laughing at my unco-ness",fun
playing sudoku while mommy makes me breakfast &amp; lunch,fun
Threee WORDS . . . YOUTUBE BAMBOOZLE SHOW,fun
@mariamabdillahi welcome back chica! hope you had a nice break,fun
just helping myself to some caramel digestives,fun
@Japan_Blogs Congratulations lovely Japanese Children Happy Kodomo no hi,fun
I'm so drunk haha. Cant wait for round 2 tomorrow night  Gnight ppl,fun
anybody have any new song ideas?,fun
pacquiao fight was fun at home wif fam and melissa sat.    today was a mission to ikea. srsly 4 different freeways to ge to burbank.,fun
@pradeepto he he! I will send it thru anurag,fun
@scullyrific Hell Yeah!,fun
@que_day26 YES YES YES! http://snurl.com/hbn90 i used YOUR song in mine,fun
Jimmy Eat World's initials are JEW....new favorite band,fun
@Milomilkshake you can put a saucepan full of water on the cooker to heat up the water...indian style  scrabbled are the best!!!!,fun
@emmao414 Thanks Emma! Plus: Squeeee! You're my first comment!!!,fun
"@stripedshirt errr ok, most people have their espressos in the morning, ice latte at noon and warm latte in the evening!",fun
@jemshad cool.. look forward for frequent tweets,fun
pretty fun way to write a resignation  http://www.farbs.org/Message.html,fun
Great day training and having fun,fun
"@PrimeMinister3 Thanks! Am trying.. (keeping my chin up, ouch!)",fun
@fearnecotton http://twitpic.com/4jbn6 - yummm.....Very Nicee,fun
@stillsafe Lol read me like a book,fun
http://twitpic.com/4jcxr - @georgiababesss i meann look at what i just found lol,fun
@shaundiviney green day are the bomb  xx,fun
@iiacovou  hiya!  did you get a picture of your converse?? GET YOUR CONVERSE OUT!,fun
@mitchelmusso hey... Your on MY mind.,fun
waitin 4 the skool bus soo tired nd still soo much 2 do...want 2 b lazy nd sleep but since I cnt ill sing all my fav songs,fun
@caitlingray  lol hopefully it'll happen like next timee near the new album,fun
Rode a jeep home with my mentor. Heard his story being in UP FineArts. Pretty cool.,fun
@Souljaboytellem Goodnight lolsz,fun
"@TheRealGinuwine ... thx for ur msg, so awesome!  luv the new single! xoxo",fun
"think I'm gonna start writing a proper blog, can anyone recommend any good blog host thingys?",fun
"@TipsByNate  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",fun
"@euripidean bank holiday is going well, had a great band practice so still on a buzz",fun
"like spirits in the night ooooh night, quï¿½ grande ere mr. springsteen",fun
"@stephenfry I've made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it's for us, not you",fun
Just sat down to play a quick hand of poker and won $5k on my first hand with a flush. I'm done for today,fun
@JohnLauber @RealtyMan no one told me the mutual admiration society was meeting this morning! LOL  Hi boys!,fun
@cheryl_ann_cole @beccixboo i thinks thats right lol... please follow me... much appreciated,fun
Kicking Back In The Holidays  No More School for a whiles,fun
"@Jayce_Kay planted in the garden last week, ive got to check on it",fun
@RichieSosa I want some....LOL  I got the coffee ha ha,fun
This song is a slap on you face!!  ? http://blip.fm/~5jib6,fun
finally Mike0hh's birthday &lt;3 can't wait to fucking ruin it,fun
"@calbo i incredily love reading your tweets! they're so entertaining, keep it up.",fun
"Going home, see you at night in local time",fun
@graemeskelly LOL biking is manly,fun
http://twitpic.com/4jcjj - Boagsie actually is still this small lol - him at 4 years old,fun
"ahah oh yes, i forgot, they need to earn money.. maybe we could get them jobs as checkout chicks if twitter takes over",fun
"Morning everyone! Going to a gig now, then a run. Update you all later",fun
"@dan_pentagram trip with school! get to go see a west end show and loads more stuff, its gonna be great",fun
Happy Birthday to my Whore,fun
just got up  Wheres the sun? =O,fun
@sillyyak11 haha well have fun at school! I'm gonna be sittin' at home with my italian restaurant by my side,fun
@rylie023 i think you'd look cute in the beanie hat,fun
Mmmm holiday commercials really ARE nice,fun
@Prodigy702 haha FINALLY !!  hiii friend .,fun
@cmykara Something like that!,fun
@misslazarou Bom apetite,fun
@nurseju I treat my hair so badly. It's revenge for it turning grey prematurely,fun
@sophie_lee lol a bugg to school thats awsome,fun
finishing up at the studio  NEW SONGS UP ON MYSPACE tomorrow MAY 5th,fun
We'll write a song that turns out the lights &lt;3,fun
@duskyazure yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,fun
i'm yours.  hahahaha jason mraz &lt;3 lol,fun
@lorenanne I look forward to having one very soon,fun
"@PaperCakes lol, I haven't made anything yet, I've just spread all my supplies out over the dining room table",fun
@leannenufc Go for it! Chinese sounds yum!,fun
@DickieA YAY!!! I'm glad that I'm not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! xxx,fun
Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!,fun
@AmandaHol Britains got Talent just gets better every week,fun
@backsue rofl rofl. Have fun,fun
"@bmthofficial  good as, cya in melbourne",fun
@fayarina shweeeeet!,fun
"@JacobLovie Haha it's not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!",fun
"@Wossy You know, you can read almost all your Tweets as some sort of disgusting euphamism.  It's quite fun",fun
I'm going to school...JOY! :/ 7:20 am! I've got to go!  BYE!,fun
gonna be a longg day but fun - senior walk finally,fun
"@Jonasbrothers That sounds like lots of fun, Nick! lol",fun
Woo - got a fast mobile broadband connection now,fun
back from my nice hot shower      i am wishing that brent was my older brother,fun
@jason_mraz http://twitpic.com/4iq19 - popcorn crazy dude and still adorable,fun
"@Lurkine Would you travel to the UK for one?  The big US meets sound great, I'd love to go to one of those, so many furs &amp; so much art",fun
"Dinner party was great!  Happy, full clients that is what I like to end my day with",love
"@vmahmud I am at my office now, dude. yeah, get one!!! come on, let's go live! geez, all u need is time to practice. U'll get used to it",love
"Oh, tonight is a good night",love
i basically want the world to kno that i have the BEST best friend    love her &lt;3,love
Happy Mother's Day! I love my mommy,love
"I love how small adelaide is. Just ran into callum, of all people, at the airport. Amazing to see him though",love
@N_Y_Yankees changed my default pic since you've been showing so much love!,love
"@deaninwaukesha Oh yes...quite.  And with that, I really do have to retire.  G'night doll!!  Nice chattin' with ya!",love
I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,love
"@Morgan_Company Hey Kathy, happy Mother's Day!",love
happy mother's day to all the mothers in the world.,love
Happy Mother's day to all the wonderful mommies out there  I LOVE YOU MOM!!,love
watching some scary movies with my friend,love
"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",love
"Happy Mother's Day to everyone's mothers, mothers-to-be, grandmothers, great grandmothers...All the WOMEN! I salute you all",love
@limegreenman And I thank you.,love
HAPPY MOTH3R'S DAY 2 3V3RY IN TH3 WORLD!!! ILY,love
"@swoopthekid I'm good, thanks.  Hope you're enjoying the weekend!",love
#HappyMothersDay to all the moms out there,love
"@stompthewalrus yay! now ill shall take your picture, and get a tattoo on my arm",love
@FrostyJan Enjoy the ride,love
like wat do i do wat do i do.........HA i got it i'll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,love
A very special HAPPY MOTHER'S DAY to all Mommies!,love
"oficially mother's day! Hug &amp; kissa Ur mom today more than U do everyday  cooking 4 her is a good idea, i'm making enchiladas suizas =]",love
Woo CAVS.  Happy Mother's Day!,love
@evgibson I have to admit at being a Colin Firth groupie at this point.,love
Bout to go to bed... Happy Mother's Day ladies .... especially all th 1s who takin care of thier kids alone..n I Love U Momma,love
@genehiga Your studio! @annhamilton and Bogie became one of your best friends after you guys started it.,love
"@BarbaraHauck Hey Barb, I love the line in your bio..Without health, nothing matters...So dead on!",love
I love my daddy. Dad's are so under appreciated by their daughters these days ... Not mine.,love
@cubandoll you're welcome,love
"@Rayyychell  Jane Austen's books!,    Pride and Prejudice &amp; Emma are great!!, Also  Northanger Abbey!",love
Smiley absolves all,love
"@SamBennington Hey Sam, happy mothers day",love
@zendoc pretty soon gonna have to unfollow myself from @tweet_words to cut the quickly growing &quot;habit&quot; ... but I do love the challenge!,love
@khloekardashian Cause its true!!! It would!!! Hahaha... I Love YOU,love
@charlestrippy LOLL im a college girl...bahahah i love these blogs they're so funny!,love
@ATsLady @Josette_78 @DallasJud Thanks for the love yallmy tweeps   &lt;&lt;&lt; fa sho!,love
Enjoying my weekend with my sis  xx,love
Why did i drive and how did i make it? Ahh margaritas are the BEST!!,love
&quot;He was interesting..and brilliant..and mysterious..and perfect..and beautiful..and possibly able to lift full-sized vans with one hand&quot;,love
TIGERS! WOO! YOU'RE MY BABY! omfg. cleveland was a blast. sleeping.,love
classic SNL digital short tonight! Be my mother lover  ha ha... too good!,love
"@datingdad HA.. I look at Twitter games as harmless fun. Despite being author of Twitter book, I try to talk about other stuff",love
@laracasey: LOVE you walking us through this event. So fun. Blue water. Surplus of donuts... what a great night!,love
Bed. Church in the morning. Happy mothers day,love
Guess it was too much to hope for me to have a nice relaxing Mothers Day!... Happy Mothers Day mommies,love
"we broke 2,000 followers!! yay  We love you all &lt;3",love
I think you are super cute...,love
"@herrowitsjess Yeah, but George says something with his words. Otherwise its just..... jiberish junk... love, joy,happy ahh see how nice",love
I'd like to thank my normally only randomly working internet for actually staying up from the moment I sew the tweet until now.,love
Happy Mother's Day Moms  Take a load of for at least a day!,love
"loves summer! and don't forget people, tomorrow is mother's day!",love
With rooobbbbbiiieeeee,love
@angrya ps love the new profile pic!,love
@political_queen like it,love
"@lanaclevermomme @thepalmgifts i love that show. I would totally go on Time Bandit #deadliestcatch TPG:&quot;Love ocean, crab legs suspense&quot;",love
I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,love
thank God we finally found her!,love
Now have windows 7 up and running....very very happy  it's got sum wicked new features http://bit.ly/jyWnz,love
Happy mothers day mumm  xoxo,love
Happy Mother's Day! Justin Timberlake's version a mother's day gift.. http://bit.ly/6fGxd  -- too funny!!!,love
wishes Happy Mother's Day!,love
"@gio511 We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",love
@judielise @PopandIce Wish you both a very Happy and Fabulous Mother's Day!,love
i feel really blessed to have super awesome best friends,love
"just got to kansas city and excited for a fun weekend with my family, my sis, parker and josh",love
At envy! Loving it  best club ever.,love
@JonathanRKnight thanks JK!!!  Love ya to death,love
Night Night Everyone.    HAPPY MOTHERS DAY to all mothers,love
Stunning weather today/this afternoon/now - couldn't ask for better!,love
"@DavidArchie although, there is drama, move forward, smile, and count your blessings everyday. Your actions speak volumes, sooo inspiring",love
@BeckyLopez Happy Mother's Day!,love
night twitter lovelies. happy yo momma day. i luff you mummy,love
@dorothearose you are the sweetest.  love you cuz!,love
Happy Mothers Day,love
@oeyz Howdy do!  I'm just living my life and loving it.  How's you?,love
happy mother's day mummy  i love you. xo,love
today something amazing happened...I fell in love with coupons!,love
Wishing all Mothers Happy Mother's Day,love
I LOVE CHICAGO.   Tonight was AMAZING!!,love
"i love all da sexy ladiez ya beautiful unique and sexy, and smart. dont let a nigga call u a bitch cuz ladies ya worth then dat i mean it",love
"Happy Mother's Day to all mothers out there!  I am not one myself, but I have been called something along those lines",love
@_callmeCourt always welcome hun,love
"@nomaez hey man, thanks for twitting for twitter tshirt , appreciated",love
@ashleythegreat I love you too baby  see i'm cool now!!!,love
@vickycornell HAPPY MOTHERS DAY VICKY!!!! AND TO ALL THE OTHER MOTHERS WHO READ THIS!!!,love
@istribawel haha iya  starting to tweet again krn mitzy baru ber-tweeter jg Nit.,love
It feels like its nine and not one. Guess what? I love making money,love
@terrytokyo i wish we could have seen you girls today. well besides from across the crowd haah. hope you had fun,love
loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,love
I'm cooking meatballs for lunch  yaaayyy ...,love
@plasticpiranha He was my reason for even going too haha.  Shaun of the Dead was too epic haha,love
On page 214 of 320 of Betrayed by P.C. Cast. really starting to enjoy this series,love
HAppy Mother's Day to my Mom...that lady is the coolest  I love u ma!,love
@Bparker_Seattle I totally 4 got about Golden Girls that is a gr8 Show,love
Tabu. How ive missed you,love
@justinbrighten happy birthday justin! have a lof of fun!!! God bless,love
Heading home  i love my boys,love
"@HEYdustin yesss sweet. see. tough love. for real, we love you",love
Going to woodland hills  gna swim and drink. Makin the best of a good day. Yee,love
The worst feeling in the world is when you cant love anyone else because your heart still belongs to the one who broke it.,Heartbreak
Pleasure of love lasts but a moment. Pain of love lasts a lifetime,Heartbreak
Only time can heal your broken heart. Just as only time can heal his broken arms and legs,Heartbreak
Crying is a way your eyes speak when your mouth cant explain how broken your heart is.,Heartbreak
I think about you. But I dont say it anymore.,Heartbreak
One day youre going to remember me and how much I loved you then youre going to hate yourself for letting me go,Heartbreak
"I gave you my heart, I just didnt expect to get it back in pieces",Heartbreak
The scariest thing is that we didnt even have to be together for you to break my heart,Heartbreak
"I think you are wrong to want a heart. It makes most people unhappy. If you only knew it, you are in luck not to have a heart.",Heartbreak
"You cant buy love, but you can pay heavily for it.",Heartbreak
You dont die from a broken heart. You only wish you did,Heartbreak
"You will never know true happiness until you have truly loved, and you will never understand what pain really is until you have lost it",Heartbreak
"I wont ever leave you, even though youre always leaving me",Heartbreak
You werent just a star to me. You were my whole damn sky,Heartbreak
"Where you used to be, there is a hole in the world, which I find myself constantly walking around in the daytime, and falling in at night. I miss you like hell.",Heartbreak
"You left with my soul in your fists and my heart in your teeth, and I dont want either of them back",Heartbreak
I dont know why they call it heartbreak. It feels like every other part of my body is broken too,Heartbreak
"Love is the hardest drug to quit, but it is even harder when it is taken away",Heartbreak
Lots of work to do ,Focus
Studying for this tough test,Focus
Writing in the park,Focus
Get this work done,Focus
Reading a good book,Focus
I'm feeling stressed about this project,Focus
Enjoying a good coffee and this book,Focus
Need help focusing on this ,Focus
Keep getting distracted,Focus
This reading is taking a while ,Focus
Help me write this essay,Focus
Lots of essays due soon,Focus
Time to to get this project done,Focus
Can't focus right now,Focus
